abduction     	2.76
able          	6.74
abortion      	3.50
absent        	3.69
absurd        	4.26
abundance     	6.59
abuse         	1.80
accept        	6.80
acceptance    	7.98
access        	6.14
accident      	2.05
accord        	5.53
accost        	4.28
accuse        	2.54
ace           	6.88
ache          	2.46
achievement   	7.89
acre          	5.66
action        	6.63
activate      	5.46
actor         	7.13
ad            	5.00
adapt         	5.72
addict        	2.48
addicted      	2.51
adhere        	5.03
adjust        	5.25
admire        	7.63
admired       	7.74
admit         	4.93
adopt         	6.52
adorable      	7.81
adore         	7.22
adorn         	6.11
adult         	6.49
advantage     	6.95
adventure     	7.60
advice        	6.17
affair        	3.12
affection     	8.39
affectionate  	7.20
affirm        	6.17
afford        	6.27
afraid        	2.00
aggravated    	2.66
aggravation   	2.10
aggressive    	5.10
agility       	6.46
agony         	2.43
agree         	7.00
agreement     	7.08
aid           	6.93
ail           	3.70
air           	6.34
airplane      	6.43
airport       	5.90
alarm         	2.86
album         	6.21
alcohol       	5.97
alcoholic     	2.84
alcove        	5.32
alert         	6.20
alien         	5.60
alimony       	3.95
alive         	7.25
allege        	4.37
allergy       	3.07
alley         	4.48
alone         	2.41
aloof         	4.90
alter         	5.76
amaze         	7.57
ambition      	7.04
ambitious     	7.62
ambulance     	2.47
ambush        	4.03
amuse         	7.57
amusement     	7.96
anarchy       	3.58
ancestor      	5.73
angel         	7.53
anger         	2.34
angry         	2.85
anguished     	2.12
animal        	6.48
ankle         	5.27
annoy         	2.96
annoy         	2.74
annoyance     	2.97
answer        	6.63
antique       	5.39
anus          	4.52
anxiety       	2.77
anxious       	4.81
apartment     	6.80
apathy        	4.30
apology       	5.00
appall        	3.61
applause      	7.50
apple         	6.41
appliance     	5.10
application   	4.69
appreciative  	7.43
apprehension  	3.03
arch          	5.37
area          	5.45
arena         	6.40
argue         	2.83
arm           	5.34
army          	4.72
aroma         	7.17
arouse        	7.48
aroused       	7.97
arrogant      	3.69
arrow         	5.17
arson         	2.60
art           	6.68
artist        	6.59
ash           	4.04
asphalt       	5.12
aspire        	7.21
ass           	6.09
assassin      	3.09
assault       	2.03
assume        	4.69
assure        	7.04
astonished    	6.56
astronaut     	6.66
athlete       	7.24
athletics     	6.61
atlas         	5.53
atom          	4.73
attack        	2.70
attain        	6.70
attend        	6.30
aunt          	6.39
auto          	6.29
autumn        	6.30
avalanche     	3.29
avenge        	4.61
avenue        	5.50
avert         	5.17
avoid         	3.62
await         	4.64
awaken        	5.34
award         	8.44
awe           	6.48
awed          	6.70
awful         	2.66
awkward       	3.20
awning        	5.10
baby          	8.22
backyard      	6.87
bacon         	6.70
bad           	2.56
badge         	5.37
baffle        	4.04
bake          	6.17
balcony       	5.77
bald          	3.78
ballet        	5.61
balloons      	6.97
ban           	3.48
banana        	6.61
band          	6.55
bandage       	4.54
banish        	2.46
bankrupt      	2.00
banner        	5.40
bar           	6.42
bargain       	7.28
bark          	4.68
barn          	5.48
barrel        	5.05
basement      	4.67
basin         	4.93
basis         	4.81
basket        	5.45
basketball    	6.14
bastard       	3.36
batch         	6.18
bath          	7.33
bathe         	7.37
bathroom      	5.55
bathtub       	6.69
baton         	5.16
battleship    	4.93
bawl          	3.41
beach         	8.03
beads         	5.54
bean          	5.35
bear          	4.78
beard         	5.82
beast         	4.23
beautiful     	7.60
beauty        	7.82
bed           	7.51
bedspread     	5.60
beer          	5.96
bees          	3.20
beet          	4.33
beg           	2.75
beggar        	3.22
beginning     	6.20
behave        	5.50
belief        	6.61
bell          	5.38
belly         	4.96
belong        	6.46
bench         	4.61
benefit       	6.59
berate        	3.53
bereavement   	4.57
betray        	1.68
beverage      	6.83
beware        	3.52
bib           	5.57
bible         	5.97
bicker        	3.21
bicyclist     	5.40
bikini        	6.47
binge         	3.25
binoculars    	6.18
bird          	7.27
birth         	7.64
birthday      	7.84
bitch         	3.00
black         	5.39
blackmail     	2.95
blade         	4.30
blame         	2.77
bland         	4.10
blanket       	6.94
blase         	4.89
blasphemy     	3.75
bleed         	2.97
bless         	7.19
blight        	4.03
blind         	3.05
bliss         	6.95
blister       	2.88
blob          	5.23
blond         	6.43
blonde        	6.18
blood         	3.64
bloody        	2.90
bloom         	7.21
blossom       	7.26
blouse        	5.75
blowdryer     	5.31
blubber       	3.52
blue          	6.76
blues         	4.11
blurt         	4.48
board         	4.82
boat          	7.79
body          	5.55
bold          	6.80
bolt          	5.42
bomb          	2.10
bone          	5.00
bonus         	8.00
book          	5.72
boom          	5.10
boost         	6.33
booth         	5.20
boots         	5.97
bored         	2.95
boring        	3.38
bothered      	3.00
bottle        	6.15
bounty        	5.08
bouquet       	7.02
bowl          	5.33
boxer         	5.51
boy           	6.32
boyfriend     	5.74
bracelet      	6.17
braces        	3.17
brain         	6.70
brave         	7.15
break         	4.59
breast        	6.50
breath        	6.07
breathless    	4.54
breeze        	6.85
bribe         	4.14
brick         	4.79
bride         	7.34
bridge        	5.26
bright        	7.50
broken        	3.05
brood         	4.57
broom         	4.83
broth         	5.23
